ParticipantId;ParticipantGender;DocumentTitle;DocumentText;Exclude;Domain;DocumentId;GenderIndication;ExpStereotype;Query;Label
P409;m;What enables some men to become CEOs?;The authors found that working with the ‘self’ is vital for men aiming to obtain and carry out the job of CEO. The male CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;no;1;29;m;m;How men becomes CEO;m
P174;m;What enables some men to become CEOs?;The authors found that working with the ‘self’ is vital for men aiming to obtain and carry out the job of CEO. The male CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;no;1;29;m;m;How to become CEO;n
P061;m;What enables some men to become CEOs?;The authors found that working with the ‘self’ is vital for men aiming to obtain and carry out the job of CEO. The male CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;no;1;29;m;m;how do you maintain the leadership qualities;n
P301;m;What enables some men to become CEOs?;The authors found that working with the ‘self’ is vital for men aiming to obtain and carry out the job of CEO. The male CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;no;1;29;m;m;Why are men CEOs?;m
P358;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;SHOW leadership ambition and potential TO BE WOMEN CEO;f
P324;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;great leader women CEO.;f
P361;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;Stop volunteering for thankless tasks;n
P321;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;WHAT MOTIVATES WOMEN TO BECOME A POWERFUL CEO?;f
P095;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;self ceo leadership;n
P006;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;characteristics of female CEOS;f
P174;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;How to become CEO;n
P082;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;getting women CEOs;f
P222;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;Women to become CEOs;f
P232;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;The authors found that working with the 'self' is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to 'accept' their leadership ambition and potential, coping with their own and others' expectations about their priorities regarding work and family.;r
P083;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;Fashion - The Summer Season's Must-Have Trends Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates.;r
P182;n;What enables some women to become CEOs?;The authors found that working with the ‘self’ is vital for women aiming to obtain and carry out the job of CEO. The female CEOs in the study described the way they had to use their leadership ambition and potential in order to reach the top.;yes (participant gender unknown);1;29;f;m;Successful female CEO traits;f
